STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,CLDD,CLDD_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX90,DX90_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
PO000008546,"PORTO, PO",41.1331,-8.6,93,1978-11,0,",E",0,",E",0,",E",1.3,",E,26,",11.9,",,E,06,",23.7,",E,03,",176.2,",E",40.7,",,,E",12.5,",E",17.5,",,,E",7.4,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1978-12,0,",E",0,",E",0,",E",0.2,",E,21,+",84.4,",,E,23,",18.7,",E,08,",208.6,",E",623.7,",,,E",11.6,",E",14.4,",,,E",8.8,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1979-01,0,",E",0,",E",0,",E",1,",E,06,",47.4,",,E,26,",16.4,",E,15,",266.9,",E",182.3,",,,E",9.7,",E",13.4,",,,E",6.1,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1979-02,0,",E",2,",E",0,",E",-0.6,",E,17,",47.8,",,E,06,",16.5,",E,22,",218.8,",E",365.4,",,,E",10.5,",E",13.5,",,,E",7.5,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1979-03,0,",E",0,",E",0,",E",0.5,",E,01,",73.7,",,E,24,",16.4,",E,07,",269,",E",213.7,",,,E",9.6,",E",13.4,",,,E",5.9,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1979-04,0,",E",0,",E",0,",E",3.2,",E,07,+",24.5,",,E,09,",21.7,",E,19,",192.5,",E",103.6,",,,E",11.9,",E",16.5,",,,E",7.3,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1979-05,13,",E",0,",E",1,",E",5.4,",E,04,",26.4,",,E,26,",32.3,",E,12,",140.6,",E",110,",,,E",14.2,",E",18.9,",,,E",9.5,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1979-06,27.2,",E",0,",E",0,",E",7.5,",E,01,",6.1,",,E,13,",30.7,",E,27,",25.8,",E",17.4,",,,E",18.4,",E",23.4,",,,E",13.3,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1979-07,76.9,",E",0,",E",3,",E",12.1,",E,27,",7.8,",,E,10,",34.6,",E,14,",1.7,",E",15.9,",,,E",20.8,",E",25.7,",,,E",15.8,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1979-08,52.3,",E",0,",E",2,",E",11,",E,16,",2.1,",,E,02,",36.2,",E,10,",8.6,",E",2.9,",,,E",19.7,",E",25.1,",,,E",14.4,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1979-09,15.1,",E",0,",E",0,",E",8,",E,24,",5.4,",,E,15,",28.4,",E,02,",26.8,",E",6.6,",,,E",17.9,",E",22.7,",,,E",13.2,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1979-10,0.8,",E",0,",E",0,",E",5.4,",E,28,",28.4,",,E,13,",23.7,",E,18,",108.4,",E",234,",,,E",14.9,",E",18.7,",,,E",11,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1979-11,0,"2,E",0,"1,E",0,"1,E",2.3,"1,E,24,",32.8,",,E,12,",22.8,"1,E,01,",184.1,"1,E",92,",,,E",11.7,"2,E",17.2,"1,,,E",6.3,"1,,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1979-12,0,",E",1,",E",0,",E",0,",E,22,",25.7,",,E,07,",21.5,",E,01,",246.8,",E",130.9,",,,E",10.4,",E",14.4,",,,E",6.4,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1980-01,0,",E",4,",E",0,",E",-0.5,",E,18,+",23.9,",,E,30,",22.1,",E,25,",239.1,",E",95.8,",,,E",10.6,",E",14,",,,E",7.3,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1980-02,0,",E",0,",E",0,",E",3.8,",E,26,",21.4,",,E,15,",19.6,",E,22,",198.5,",E",81,",,,E",11.5,",E",15.1,",,,E",7.8,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1980-03,0,",E",0,",E",0,",E",4,",E,05,",41.6,",,E,25,",21.5,",E,30,",192.2,",E",144,",,,E",12.1,",E",15.6,",,,E",8.7,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1980-04,0.5,"1,E",0,",E",0,"1,E",5.9,",E,16,",16.3,",,E,13,",24.2,"1,E,02,",95.7,"1,E",49.9,",,,E",15.1,"1,E",19.9,"1,,,E",10.3,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1980-05,0.7,",E",0,",E",0,",E",7.3,",E,04,",18,",,E,10,",23.5,",E,22,",97.8,",E",94.7,",,,E",15.2,",E",18.7,",,,E",11.7,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1980-06,12.3,",E",0,",E",0,",E",10.1,",E,01,",9.8,",,E,08,",32,",E,01,",40.2,",E",37.5,",,,E",17.4,",E",21.1,",,,E",13.7,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1980-07,16.2,",E",0,",E",0,",E",11.3,",E,31,+",16.4,",,E,15,",28.5,",E,17,",24.7,",E",40.3,",,,E",18.1,",E",22,",,,E",14.1,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1980-08,63.1,",E",0,",E",1,",E",10.3,",E,02,",15.2,",,E,14,",34,",E,19,",5.7,",E",26.4,",,,E",20.2,",E",24.4,",,,E",16,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1980-09,34.6,",E",0,",E",0,",E",11.3,",E,13,",18.1,",,E,20,",31.2,",E,28,",17.8,",E",46.4,",,,E",18.9,",E",23.2,",,,E",14.6,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1980-10,22.8,",E",0,",E",0,",E",5.4,",E,18,",48.1,",,E,15,",31.7,",E,01,",84.4,",E",130.7,",,,E",16.4,",E",20.2,",,,E",12.5,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1980-11,0,"2,E",0,"1,E",0,"1,E",1.5,"1,E,27,",23.8,",,E,02,",19.6,"1,E,02,",175.1,"1,E",108.6,",,,E",12.1,"2,E",15.8,"1,,,E",8.5,"1,,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1980-12,0,",E",2,",E",0,",E",-1,",E,01,",14.4,",,E,14,",17.2,",E,22,",284.8,",E",45.6,",,,E",9.1,",E",13.4,",,,E",4.9,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1981-01,0,",E",1,",E",0,",E",0,",E,01,",2.6,",,E,16,",19.7,",E,27,",245,",E",4.4,",,,E",10.4,",E",15.1,",,,E",5.8,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1981-02,0,",E",0,",E",0,",E",2.1,",E,24,",48.4,",,E,26,",21.7,",E,06,",234.4,",E",91.5,",,,E",10,",E",14.4,",,,E",5.5,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1981-03,0.7,"1,E",0,"1,E",0,"1,E",3.2,"1,E,15,",29.3,",,E,28,",23.4,"1,E,09,",158.4,"1,E",163.2,",,,E",13.1,"1,E",15.8,"1,,,E",10.3,"1,,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1981-04,0,",E",0,",E",0,",E",2.7,",E,26,",29.1,",,E,01,",21,",E,29,",152,",E",89.6,",,,E",13.3,",E",17.3,",,,E",9.3,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1981-05,1.4,",E",0,",E",0,",E",7.3,",E,04,",45.8,",,E,10,",27.7,",E,05,",125.5,",E",150,",,,E",14.3,",E",17.4,",,,E",11.3,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1981-06,88,",E",0,",E",5,",E",9,",E,29,",15.8,",,E,02,",38.3,",E,13,",15.2,",E",24.2,",,,E",20.8,",E",25.4,",,,E",16.1,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1981-07,79.1,"2,E",0,"1,E",5,"1,E",11.3,"1,E,25,",0.5,",,E,08,",36,"1,E,26,",13.9,"1,E",0.8,",,,E",20.5,"2,E",25,"1,,,E",16,"1,,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1981-08,50.6,",E",0,",E",0,",E",12.3,",E,19,",2.8,",,E,15,",31,",E,21,",3.4,",E",4.1,",,,E",19.9,",E",24.2,",,,E",15.5,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1981-09,21.4,",E",0,",E",1,",E",8.4,",E,23,",49.3,",,E,25,",33.3,",E,03,",25.4,",E",147.3,",,,E",18.2,",E",22.2,",,,E",14.2,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1981-10,2.6,"1,E",0,"1,E",0,"1,E",6.9,"1,E,23,",39,",,E,04,",24.2,"1,E,31,+",83.2,"1,E",102,",,,E",15.6,"1,E",19.5,"1,,,E",11.8,"1,,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1981-11,1.7,",E",0,",E",0,",E",4.8,",E,29,",0.2,",,E,23,",25.6,",E,03,",71.4,",E",0.3,",,,E",16,",E",20.8,",,,E",11.3,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1981-12,0,"1,E",0,"1,E",0,",E",2.3,"1,E,05,",45.5,",,E,23,",17.9,",E,01,",194.3,",E",414.4,",,,E",11.8,"1,E",14.4,",,,E",9.2,"1,,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1982-01,0,",E",0,",E",0,",E",2.9,",E,17,",20.6,",,E,03,",19.7,",E,06,",228.5,",E",80.7,",,,E",11,",E",14.7,",,,E",7.2,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1982-02,0,",E",0,",E",0,",E",2.9,",E,25,+",29.7,",,E,14,",21.5,",E,04,",197,",E",162.5,",,,E",11.3,",E",15.3,",,,E",7.3,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1982-03,0,",E",0,",E",0,",E",3.2,",E,08,",4.1,",,E,03,",22,",E,22,",192.6,",E",12.2,",,,E",12.1,",E",16.7,",,,E",7.6,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1982-04,0.4,",E",0,",E",0,",E",6.4,",E,02,",19.2,",,E,04,",25,",E,20,",87.5,",E",35.4,",,,E",15.4,",E",20.4,",,,E",10.5,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1982-05,0,",E",0,",E",0,",E",4.2,",E,05,",22.8,",,E,12,",23.7,",E,23,",95.4,",E",58,",,,E",15.3,",E",18.7,",,,E",11.8,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1982-06,13.6,",E",0,",E",0,",E",10.2,",E,06,",11.7,",,E,21,",31,",E,15,",37.8,",E",40.7,",,,E",17.5,",E",20.9,",,,E",14.2,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1982-07,6.3,",E",0,",E",0,",E",10.5,",E,15,",10.5,",,E,02,",27,",E,03,",25.5,",E",26.5,",,,E",17.7,",E",21.6,",,,E",13.8,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1982-08,49.7,",E",0,",E",3,",E",10.8,",E,17,",16.1,",,E,27,",34.8,",E,09,",13.7,",E",16.1,",,,E",19.5,",E",25,",,,E",14,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1982-09,55.2,",E",0,",E",2,",E",10.3,",E,23,",51.6,",,E,24,",33.8,",E,12,",20.3,",E",126.2,",,,E",19.5,",E",23.8,",,,E",15.2,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1982-10,0.7,",E",0,",E",0,",E",7.7,",E,23,",19.4,",,E,13,",24,",E,31,+",99.7,",E",89.7,",,,E",15.1,",E",19,",,,E",11.3,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1982-11,1.5,"1,E",0,"1,E",0,"1,E",1.6,"1,E,30,",45.4,",,E,12,",25,"1,E,01,",178.2,"1,E",235.2,",,,E",12.2,"1,E",15.6,"1,,,E",8.9,"1,,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1982-12,0,"3,E",0,"3,E",0,"3,E",1.5,"3,E,01,",29.8,",,E,07,",16.4,"3,E,27,",227.9,"3,E",142.9,",,,E",10.2,"3,E",13.3,"3,,,E",7.1,"3,,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1983-01,0,",E",0,",E",0,",E",1.7,",E,01,",5,",,E,13,",19.2,",E,25,",261.3,",E",14.3,",,,E",9.9,",E",14.5,",,,E",5.3,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1983-02,0,"2,E",3,"2,E",0,"2,E",-2.3,"2,E,13,",30.3,",,E,22,",17.7,"2,E,28,",237.4,"2,E",136.1,",,,E",9.2,"2,E",12.9,"2,,,E",5.6,"2,,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1983-03,0,",E",0,",E",0,",E",5.4,",E,25,",8.1,",,E,27,",24.5,",E,18,",140.7,",E",26,",,,E",13.8,",E",17.9,",,,E",9.7,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1983-04,0,"2,E",0,"1,E",0,"1,E",3.8,"1,E,02,",29.1,",,E,21,",25.1,"1,E,14,",168.9,"1,E",236.3,",,,E",12.5,"2,E",15.5,"1,,,E",9.4,"1,,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1983-05,0,",E",0,",E",0,",E",6.2,",E,22,",28.1,",,E,11,",23.5,",E,25,+",133.9,",E",140.3,",,,E",14,",E",16.7,",,,E",11.3,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1983-06,50.8,",E",0,",E",1,",E",10.8,",E,02,",23.8,",,E,05,",33.7,",E,14,",10,",E",25.3,",,,E",19.7,",E",23.7,",,,E",15.7,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1983-07,38.6,",E",0,",E",0,",E",13.1,",E,15,",5.1,",,E,09,",31.4,",E,28,",6.4,",E",14.5,",,,E",19.4,",E",22.2,",,,E",16.5,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1983-08,58,"1,E",0,"1,E",1,"1,E",14.1,"1,E,02,+",52.6,",,E,06,",33,"1,E,05,",0.4,"1,E",81.2,",,,E",20.3,"1,E",23.9,"1,,,E",16.6,"1,,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1983-09,38.1,",E",0,",E",1,",E",9.7,",E,13,",6.5,",,E,29,",34,",E,05,",15,",E",22.6,",,,E",19.1,",E",23.3,",,,E",14.9,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1983-10,3.5,",E",0,",E",0,",E",9,",E,24,",10.4,",,E,16,",27.2,",E,02,",57.1,",E",42.3,",,,E",16.6,",E",20.7,",,,E",12.5,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1983-11,0,"2,E",0,"2,E",0,"2,E",8.4,"2,E,30,",26.4,",,E,20,",21.6,"2,E,01,",63.5,"2,E",171.5,",,,E",16.1,"2,E",18.8,"2,,,E",13.3,"2,,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1983-12,0,",E",0,",E",0,",E",2.1,",E,13,",38.5,",,E,19,",22.3,",E,02,",204.4,",E",183.5,",,,E",11.7,",E",15.9,",,,E",7.6,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1984-01,0,"1,E",0,"1,E",0,"1,E",1.3,"1,E,28,",47.1,",,E,07,",15,"1,E,21,",259,"1,E",238,",,,E",9.7,"1,E",12.9,"1,,,E",6.5,"1,,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1984-02,0,",E",0,",E",0,",E",0.7,",E,28,",14.4,",,E,22,",18,",E,10,+",249.5,",E",35,",,,E",9.7,",E",14.1,",,,E",5.4,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1984-03,0,",E",0,",E",0,",E",0.2,",E,13,",37.8,",,E,31,",22.2,",E,07,",234,",E",138.4,",,,E",10.8,",E",14.8,",,,E",6.8,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1984-04,2.3,",E",0,",E",0,",E",7.5,",E,16,",24,",,E,02,",27.3,",E,19,",72.8,",E",83.9,",,,E",16,",E",19.7,",,,E",12.2,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1984-05,0,",E",0,",E",0,",E",6.8,",E,28,",27.7,",,E,04,",22.1,",E,07,",161,",E",88.5,",,,E",13.1,",E",16.5,",,,E",9.8,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1984-06,53.3,"2,E",0,"1,E",0,"1,E",6.8,"1,E,05,",16.5,",,E,01,",31.9,"1,E,24,",43.4,"1,E",58,",,,E",18.8,"2,E",22.5,"1,,,E",15,"1,,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1984-07,33.9,",E",0,",E",0,",E",12.4,",E,03,",3.2,",,E,10,",30.6,",E,26,",4.7,",E",4.8,",,,E",19.3,",E",23.4,",,,E",15.1,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1984-08,82,",E",0,",E",2,",E",10.9,",E,01,",18.8,",,E,21,",35.6,",E,30,",3.6,",E",30.3,",,,E",20.9,",E",26.4,",,,E",15.4,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1984-09,23.6,",E",0,",E",0,",E",7.7,",E,26,",22.1,",,E,27,",27.5,",E,15,",30.1,",E",56,",,,E",18.1,",E",23,",,,E",13.3,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1984-10,0.5,",E",0,",E",0,",E",6.3,",E,07,",72,",,E,18,",27.2,",E,13,",74.6,",E",123.7,",,,E",15.9,",E",20.3,",,,E",11.6,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1984-11,0,"1,E",0,"1,E",0,"1,E",5,"1,E,13,",50.4,",,E,15,",19.4,"1,E,26,",173,"1,E",416.8,",,,E",12.4,"1,E",15.1,"1,,,E",9.6,"1,,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1984-12,0,"1,E",0,"1,E",0,",E",2,"1,E,25,",19.1,",,E,02,",18.6,",E,08,",213,",E",104,",,,E",11.2,"1,E",14.6,",,,E",7.8,"1,,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1985-01,0,"2,E",6,"1,E",0,"1,E",-1.5,"1,E,16,+",32.3,",,E,04,",18.3,"1,E,31,",290.3,"1,E",168.6,",,,E",8.4,"2,E",12.6,"1,,,E",4.3,"1,,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1985-02,0,"1,E",0,"1,E",0,"1,E",3,"1,E,01,",41.8,",,E,08,",20.2,"1,E,01,",149.8,"1,E",174.1,",,,E",12.8,"1,E",15.8,"1,,,E",9.8,"1,,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1985-03,0,",E",0,",E",0,",E",2.7,",E,06,",25.4,",,E,03,",22.1,",E,09,",215.2,",E",103.2,",,,E",11.4,",E",15.4,",,,E",7.4,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1985-04,2.1,"2,E",0,"1,E",0,"1,E",5.4,"1,E,10,",19.4,",,E,05,",27.2,"1,E,30,",101,"1,E",125,",,,E",14.8,"2,E",19.3,"1,,,E",10.3,"1,,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1985-05,0.6,",E",0,",E",0,",E",4.8,",E,07,",18.5,",,E,26,",23.4,",E,17,",119,",E",42.2,",,,E",14.5,",E",17.9,",,,E",11.1,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1985-06,10.2,",E",0,",E",0,",E",11.4,",E,09,",25.6,",,E,04,",28.8,",E,24,",27.4,",E",53.6,",,,E",17.8,",E",21.4,",,,E",14.1,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1985-07,56.7,",E",0,",E",1,",E",11.5,",E,27,",13.3,",,E,28,",32.5,",E,05,",5,",E",19.1,",,,E",20,",E",24,",,,E",16,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1985-08,12.6,",E",0,",E",0,",E",8.8,",E,26,",2.6,",,E,24,",30.6,",E,26,",17.2,",E",4.9,",,,E",18.2,",E",23,",,,E",13.3,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1985-09,92.8,",E",0,",E",5,",E",12.8,",E,04,",4.4,",,E,30,",34.7,",E,05,",1.2,",E",4.8,",,,E",21.4,",E",26.8,",,,E",16,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1985-10,30.9,",E",0,",E",0,",E",7.6,",E,30,",14.1,",,E,03,",30.9,",E,13,",55.1,",E",21,",,,E",17.6,",E",22.5,",,,E",12.6,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1985-11,0.9,"1,E",0,"1,E",0,",E",1.6,"1,E,21,",68.7,",,E,03,",23.2,",E,30,",182.1,",E",178.7,",,,E",12.1,"1,E",15.8,",,,E",8.4,"1,,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1985-12,4,"2,E",0,"2,E",0,"2,E",0.7,"2,E,30,",78.4,",,E,26,",24.8,"2,E,01,",213,"2,E",322.4,",,,E",11.1,"2,E",15.1,"2,,,E",7.2,"2,,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1986-01,0,",E",0,",E",0,",E",1.6,",E,28,",16.8,",,E,28,",15.8,",E,16,+",282.5,",E",112.8,",,,E",9.2,",E",12.8,",,,E",5.6,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1986-02,0,"1,E",0,"1,E",0,"1,E",1,"1,E,09,",27.1,",,E,26,",15.2,"1,E,28,+",230.1,"1,E",206.4,",,,E",9.8,"1,E",12.7,"1,,,E",7,"1,,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1986-03,0,"1,E",0,"1,E",0,"1,E",2.5,"1,E,11,",27.4,",,E,12,",18.5,"1,E,03,",218.9,"1,E",58.7,",,,E",11,"1,E",14.7,"1,,,E",7.4,"1,,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1986-04,0,",E",0,",E",0,",E",1.5,",E,09,",29.5,",,E,21,",22.2,",E,29,",234.4,",E",98.1,",,,E",10.5,",E",14.4,",,,E",6.6,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1986-05,2.7,",E",0,",E",0,",E",5.9,",E,03,",18.2,",,E,14,",27.2,",E,31,",106.5,",E",59.3,",,,E",15,",E",18.5,",,,E",11.5,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1986-06,20.4,"2,E",0,"1,E",0,"1,E",9.9,"1,E,11,",21.4,",,E,21,",31.4,"1,E,12,",35.8,"1,E",52.3,",,,E",17.8,"2,E",21.8,"1,,,E",13.8,"1,,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1986-07,61.7,",E",0,",E",4,",E",13.3,",E,27,",0.3,",,E,30,",34.1,",E,18,",5.6,",E",0.7,",,,E",20.1,",E",24.6,",,,E",15.7,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1986-08,17.6,",E",0,",E",0,",E",7.4,",E,05,",8.6,",,E,17,",27.9,",E,31,",19.3,",E",17.5,",,,E",18.3,",E",22.5,",,,E",14.1,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1986-09,51.7,",E",0,",E",0,",E",12.3,",E,26,",106.1,",,E,13,",28.3,",E,18,",3.4,",E",182.3,",,,E",19.9,",E",23.3,",,,E",16.6,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1986-10,14.4,",E",0,",E",0,",E",8.1,",E,27,",25.6,",,E,24,",28.3,",E,01,",52.4,",E",49.6,",,,E",17.1,",E",20.6,",,,E",13.6,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1986-11,0,"1,E",0,"1,E",0,"1,E",4.8,"1,E,18,",54.5,",,E,13,",21,"1,E,04,+",168.9,"1,E",136.5,",,,E",12.5,"1,E",16.1,"1,,,E",8.9,"1,,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1986-12,0,"2,E",0,"1,E",0,"1,E",0.6,"1,E,23,",25.1,",,E,13,",18.7,"1,E,04,",221.3,"1,E",91.2,",,,E",10.7,"2,E",14.3,"1,,,E",7,"1,,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1987-01,0,"1,E",1,"1,E",0,",E",-1.1,"1,E,14,",25.1,",,E,09,",17.4,",E,23,",247.1,",E",106.4,",,,E",9.9,"1,E",13.5,",,,E",6.4,"1,,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1987-02,0,"1,E",1,"1,E",0,",E",-0.5,"1,E,20,",35.8,",,E,01,",21.4,",E,28,",218.8,",E",159,",,,E",10.2,"1,E",13.8,",,,E",6.5,"1,,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1987-03,0,",E",0,",E",0,",E",2.3,",E,20,",41.1,",,E,24,",20.6,",E,10,",174.2,",E",112.8,",,,E",12.7,",E",16.2,",,,E",9.2,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1987-04,1.7,",E",0,",E",0,",E",5.9,",E,04,",24.2,",,E,04,",26,",E,14,",106.4,",E",150.8,",,,E",14.8,",E",18.1,",,,E",11.5,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1987-05,3.3,",E",0,",E",0,",E",7.7,",E,17,",6.3,",,E,09,",28,",E,20,",65.5,",E",6.5,",,,E",16.3,",E",20.7,",,,E",12,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1987-06,26.6,"1,E",0,"1,E",1,"1,E",9.3,"1,E,16,",11.8,",,E,12,",32.7,"1,E,22,",43.6,"1,E",45.7,",,,E",17.8,"1,E",21.7,"1,,,E",13.8,"1,,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1987-07,79.9,",E",0,",E",2,",E",11.5,",E,19,",4.6,",,E,15,",35,",E,27,",5.9,",E",7.2,",,,E",20.7,",E",25.1,",,,E",16.3,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1987-08,89.4,",E",0,",E",3,",E",10.8,",E,25,",17.8,",,E,30,",36.5,",E,01,",1.8,",E",47.2,",,,E",21.2,",E",25.2,",,,E",17.1,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1987-09,71.4,",E",0,",E",0,",E",12.9,",E,05,",60.1,",,E,25,",31.5,",E,17,+",0.7,",E",111.9,",,,E",20.7,",E",25.2,",,,E",16.2,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1987-10,0.2,"1,E",0,"1,E",0,"1,E",7.7,"1,E,28,",47.6,",,E,14,",21.1,"1,E,24,",74.8,"1,E",359.4,",,,E",15.9,"1,E",18.6,"1,,,E",13.1,"1,,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1987-11,2.2,",E",0,",E",0,",E",2.5,",E,26,",20.3,",,E,13,",22.4,",E,02,",152.9,",E",31.4,",,,E",13.3,",E",17,",,,E",9.7,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1987-12,0,",E",0,",E",0,",E",4.5,",E,30,",32.9,",,E,30,",20,",E,18,",168.6,",E",204.7,",,,E",12.9,",E",15.4,",,,E",10.4,",,,E"
